x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
0.7216601371765137,0.6540699005126953,-2.8903846427397184e-08,0.6502647399902344,0.6467652320861816,-0.020738177001476288,0.5810307264328003,0.5888129472732544,-0.03189772740006447,0.5333213806152344,0.5335269570350647,-0.04417033866047859,0.48877525329589844,0.5190432667732239,-0.05588223412632942,0.6020588874816895,0.47961685061454773,-0.022918647155165672,0.5859922766685486,0.38475602865219116,-0.04237977787852287,0.5796658992767334,0.3270563781261444,-0.05071144923567772,0.5740699172019958,0.2738240361213684,-0.05764934793114662,0.6438365578651428,0.46469998359680176,-0.025625554844737053,0.6442910432815552,0.4331398010253906,-0.07168388366699219,0.6520400047302246,0.5094388127326965,-0.0835535079240799,0.6551315188407898,0.5623673796653748,-0.0820854976773262,0.6860364079475403,0.46001243591308594,-0.030787190422415733,0.6884185671806335,0.42591768503189087,-0.07884106785058975,0.6867077350616455,0.5004075765609741,-0.07850255072116852,0.6815325617790222,0.5542484521865845,-0.06604748219251633,0.7277883887290955,0.46498212218284607,-0.036683063954114914,0.7431325912475586,0.38742750883102417,-0.07321856915950775,0.7545952200889587,0.33693403005599976,-0.08258432894945145,0.7604194283485413,0.2836148142814636,-0.08212685585021973
0.7257636189460754,0.6487082839012146,-3.8598010121404513e-08,0.6509202122688293,0.6380783915519714,-0.01587357558310032,0.5810047388076782,0.5773420929908752,-0.024671770632267,0.5325850248336792,0.5223429799079895,-0.035610318183898926,0.48702794313430786,0.5118592977523804,-0.046493418514728546,0.6036840081214905,0.4682309925556183,-0.0174470916390419,0.5868067145347595,0.37352287769317627,-0.03675596043467522,0.5808055996894836,0.3157249689102173,-0.04599270969629288,0.5761235952377319,0.2631146013736725,-0.0538291335105896,0.6459851264953613,0.45391249656677246,-0.022289223968982697,0.6440836787223816,0.4229358732700348,-0.0669921413064003,0.6525564789772034,0.5046031475067139,-0.0774078369140625,0.6571120023727417,0.5551248788833618,-0.0751897320151329,0.689052164554596,0.4500776529312134,-0.029554832726716995,0.6900481581687927,0.41777321696281433,-0.07659351080656052,0.6881176829338074,0.49549388885498047,-0.07408483326435089,0.6836611032485962,0.5491189360618591,-0.06040458753705025,0.7310733199119568,0.4563596546649933,-0.037305474281311035,0.747471034526825,0.37645208835601807,-0.07377289980649948,0.7579312324523926,0.3260663151741028,-0.0816730484366417,0.7630792856216431,0.27167707681655884,-0.0801309198141098
0.7295691967010498,0.6498757600784302,-3.415944860307718e-08,0.6543756127357483,0.6395850777626038,-0.018372291699051857,0.5840554237365723,0.5767812132835388,-0.02817024290561676,0.534895122051239,0.5186048150062561,-0.03967219591140747,0.4896702170372009,0.5070305466651917,-0.05093986541032791,0.6063374280929565,0.47070935368537903,-0.019206339493393898,0.5892871022224426,0.37487825751304626,-0.03960829973220825,0.5832411050796509,0.3161698877811432,-0.04963725432753563,0.5779552459716797,0.26143914461135864,-0.057927291840314865,0.6481080651283264,0.4553641676902771,-0.022991929203271866,0.6459340453147888,0.42078322172164917,-0.0694437250494957,0.6543208956718445,0.500023365020752,-0.08128464967012405,0.6583211421966553,0.5518592596054077,-0.07983533293008804,0.6908999681472778,0.44996678829193115,-0.029300866648554802,0.6910988092422485,0.4126761555671692,-0.07735298573970795,0.6891522407531738,0.4914669096469879,-0.07535843551158905,0.6841143369674683,0.5481102466583252,-0.061706189066171646,0.7329115271568298,0.4547363221645355,-0.036349065601825714,0.748320996761322,0.37552914023399353,-0.0729585662484169,0.7595677375793457,0.3243522644042969,-0.08140075951814651,0.765275239944458,0.2699022889137268,-0.08022832870483398
0.732138991355896,0.6504590511322021,-2.2348954686890465e-08,0.6562089920043945,0.6418830752372742,-0.02057819254696369,0.5855868458747864,0.5792642831802368,-0.03152978792786598,0.53654545545578,0.5190547108650208,-0.04381011053919792,0.4903194308280945,0.5074190497398376,-0.055755145847797394,0.606853723526001,0.4703763425350189,-0.021612469106912613,0.5897395610809326,0.37421154975891113,-0.042597271502017975,0.5839427709579468,0.31518399715423584,-0.05294888839125633,0.5783621668815613,0.26061517000198364,-0.06147630885243416,0.6492387652397156,0.455206036567688,-0.024837099015712738,0.6484686732292175,0.4197477698326111,-0.07289614528417587,0.659231424331665,0.5014113187789917,-0.08498232066631317,0.6639602184295654,0.5546974539756775,-0.08309368044137955,0.6920392513275146,0.45032641291618347,-0.03071250207722187,0.6938576102256775,0.41311556100845337,-0.08024083077907562,0.6935362815856934,0.49380484223365784,-0.07811285555362701,0.688662052154541,0.5515322089195251,-0.06383832544088364,0.7339123487472534,0.45591041445732117,-0.037496693432331085,0.7490136623382568,0.3766579031944275,-0.07524298876523972,0.7601194381713867,0.3252675533294678,-0.08385356515645981,0.7654155492782593,0.2701265215873718,-0.08249559253454208
0.7345558404922485,0.6474897861480713,-1.6062992713727908e-08,0.6575412154197693,0.6381984949111938,-0.019933918491005898,0.5868844389915466,0.5775178670883179,-0.03069104626774788,0.537865400314331,0.5192791223526001,-0.04293789342045784,0.4918263554573059,0.5066648125648499,-0.05475856736302376,0.6066911816596985,0.4680689871311188,-0.020479075610637665,0.5903464555740356,0.3729023337364197,-0.04172709584236145,0.5851595401763916,0.3142038881778717,-0.05231948569417,0.5799980163574219,0.2593330144882202,-0.06088913604617119,0.6494699716567993,0.45179086923599243,-0.023962058126926422,0.6495041251182556,0.41741740703582764,-0.07205109298229218,0.6602070331573486,0.49790170788764954,-0.08478488773107529,0.6643614768981934,0.5505311489105225,-0.0833662673830986,0.6924832463264465,0.44639837741851807,-0.030110441148281097,0.6944867968559265,0.4111442565917969,-0.07996542006731033,0.694159984588623,0.4907904863357544,-0.07894854247570038,0.6890918612480164,0.5473669767379761,-0.06528077274560928,0.7343215346336365,0.4520595371723175,-0.03702637553215027,0.7494431734085083,0.37243035435676575,-0.07486263662576675,0.7603986859321594,0.3207356333732605,-0.08392792195081711,0.7652267813682556,0.26542770862579346,-0.08282265067100525
0.7319952845573425,0.6404507756233215,-3.875434018141277e-08,0.656974196434021,0.63630610704422,-0.020798416808247566,0.5859073996543884,0.5728570818901062,-0.03090338408946991,0.538206934928894,0.5130810737609863,-0.04277310147881508,0.4914836287498474,0.4986041784286499,-0.054250363260507584,0.6064797639846802,0.46158164739608765,-0.018482884392142296,0.5896012783050537,0.3685733675956726,-0.039192453026771545,0.5838784575462341,0.3114462196826935,-0.0490635521709919,0.5785710215568542,0.25739479064941406,-0.057006314396858215,0.649960458278656,0.44493240118026733,-0.022102832794189453,0.6493656635284424,0.4134225845336914,-0.07185590267181396,0.6587929129600525,0.49583446979522705,-0.08597610890865326,0.6632344722747803,0.5509098768234253,-0.0846928134560585,0.6933144927024841,0.44002580642700195,-0.028565742075443268,0.6946337819099426,0.40648072957992554,-0.08026542514562607,0.6931696534156799,0.4876060485839844,-0.08050831407308578,0.6881885528564453,0.5448923110961914,-0.06688505411148071,0.7355816960334778,0.44520702958106995,-0.03577623888850212,0.749178946018219,0.3656575679779053,-0.07403553277254105,0.7590370178222656,0.3136022686958313,-0.08328411728143692,0.7632115483283997,0.2577480375766754,-0.08206003904342651
0.7317742705345154,0.6408684849739075,-2.7035495619998073e-08,0.6574586033821106,0.6361604928970337,-0.022327546030282974,0.5879101157188416,0.5743615627288818,-0.033968497067689896,0.5428903102874756,0.5121692419052124,-0.046586304903030396,0.498063862323761,0.49381279945373535,-0.05878173187375069,0.6058946847915649,0.463895708322525,-0.024648219347000122,0.5893051028251648,0.36984726786613464,-0.04682008922100067,0.5833820700645447,0.3117868900299072,-0.0579020157456398,0.5773327946662903,0.25685298442840576,-0.06671886891126633,0.6500052809715271,0.44681087136268616,-0.027473947033286095,0.6486298441886902,0.41341063380241394,-0.07596401870250702,0.6588069796562195,0.4955845773220062,-0.08840763568878174,0.6625792980194092,0.5479871034622192,-0.08677297830581665,0.693960964679718,0.4410741329193115,-0.03297380357980728,0.6946813464164734,0.40529853105545044,-0.08288698643445969,0.6941176056861877,0.4865279793739319,-0.08053915202617645,0.688697338104248,0.5434671640396118,-0.06604471057653427,0.7360565066337585,0.4450758993625641,-0.03952798247337341,0.748619019985199,0.36473220586776733,-0.07688924670219421,0.7582370638847351,0.3128056526184082,-0.08467164635658264,0.7619544267654419,0.2568209171295166,-0.08277329057455063
0.7338975667953491,0.642038106918335,-1.3257063002924951e-08,0.657967746257782,0.6336765289306641,-0.02207581326365471,0.5889633893966675,0.5716944932937622,-0.03395853564143181,0.5421222448348999,0.5086560845375061,-0.046722859144210815,0.4960746169090271,0.4926531910896301,-0.05921678990125656,0.6070868372917175,0.46503546833992004,-0.023844242095947266,0.5885946750640869,0.3704497218132019,-0.046417236328125,0.5823476910591125,0.3101574778556824,-0.05885224789381027,0.5759800672531128,0.25510650873184204,-0.06864951550960541,0.6503531336784363,0.44832074642181396,-0.026304304599761963,0.6477027535438538,0.4125199317932129,-0.0736759677529335,0.6590017080307007,0.49479079246520996,-0.08543360233306885,0.663038432598114,0.5459314584732056,-0.08365359902381897,0.6937705278396606,0.4415227174758911,-0.03149458393454552,0.6944465041160583,0.40266725420951843,-0.07949703186750412,0.6939784288406372,0.48488500714302063,-0.0753672793507576,0.6884815096855164,0.5433251261711121,-0.06025593355298042,0.7351821660995483,0.44495007395744324,-0.03797893226146698,0.7469275593757629,0.3652622699737549,-0.07404562085866928,0.7552944421768188,0.3131406605243683,-0.08066894859075546,0.7584970593452454,0.2567896842956543,-0.07822079211473465
0.7370025515556335,0.6428025960922241,-9.84728742992047e-09,0.6613913178443909,0.6347810626029968,-0.02431223727762699,0.5902840495109558,0.5733093619346619,-0.03688998892903328,0.541985034942627,0.5091912746429443,-0.04995648190379143,0.4949359893798828,0.4916643798351288,-0.06249615177512169,0.6067231297492981,0.46398189663887024,-0.02457793988287449,0.5876500606536865,0.36939653754234314,-0.04636548459529877,0.5806908011436462,0.3090454339981079,-0.057335350662469864,0.5739790201187134,0.2548341155052185,-0.06603065133094788,0.6497408151626587,0.4468337595462799,-0.02595052309334278,0.6479934453964233,0.4108045697212219,-0.07239799201488495,0.6596977710723877,0.4939722716808319,-0.0830187201499939,0.6630638241767883,0.5449526906013489,-0.08039897680282593,0.6929466128349304,0.4400251805782318,-0.030377889052033424,0.6942427754402161,0.40159302949905396,-0.0785415768623352,0.6938468217849731,0.4843050539493561,-0.07474405318498611,0.687476396560669,0.5423107147216797,-0.05977149307727814,0.7344154715538025,0.44379448890686035,-0.03620418533682823,0.745124340057373,0.36473268270492554,-0.0728582814335823,0.7539132833480835,0.31275075674057007,-0.08013194799423218,0.7575344443321228,0.25639665126800537,-0.07802661508321762
0.7328268885612488,0.6366108059883118,-1.2948183858441098e-08,0.6581717729568481,0.6293268799781799,-0.02491963841021061,0.5882529020309448,0.5703004002571106,-0.038085900247097015,0.5395429730415344,0.5099790692329407,-0.05148422345519066,0.49278610944747925,0.49337056279182434,-0.06434081494808197,0.6053881049156189,0.4594963490962982,-0.026268579065799713,0.5859713554382324,0.36705365777015686,-0.04825228825211525,0.579207718372345,0.3082748055458069,-0.059386126697063446,0.5726198554039001,0.25536322593688965,-0.06796040385961533,0.6480294466018677,0.44328463077545166,-0.027342237532138824,0.6491482853889465,0.40882450342178345,-0.07406734675168991,0.6593713760375977,0.4896087646484375,-0.08583084493875504,0.6609840393066406,0.5411185026168823,-0.0841224268078804,0.6907663345336914,0.4368780553340912,-0.03130463883280754,0.69381183385849,0.39959853887557983,-0.08002123981714249,0.6933616995811462,0.48056820034980774,-0.07779549062252045,0.6867287755012512,0.5374166965484619,-0.06384491920471191,0.7319920659065247,0.4403145909309387,-0.036485183984041214,0.7431273460388184,0.36222225427627563,-0.07294870167970657,0.7515599131584167,0.3119066059589386,-0.0801338329911232,0.7545826435089111,0.25726476311683655,-0.07791433483362198
